age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,deposit
age_25_or_above,job_services,marital_married,education_secondary,default_no,181,housing_yes,loan_no,contact_unknown,month_may,370,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_unknown,default_no,1401,housing_no,loan_no,contact_cellular,month_aug,91,22,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_unknown,default_no,1349,housing_yes,loan_no,contact_unknown,month_may,100,1,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_married,education_primary,default_no,5737,housing_yes,loan_no,contact_unknown,month_may,417,2,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1187,housing_yes,loan_yes,contact_cellular,month_feb,157,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,5231,housing_no,loan_yes,contact_cellular,month_jul,222,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,3185,housing_yes,loan_no,contact_unknown,month_may,520,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,3228,housing_no,loan_no,contact_cellular,month_aug,58,2,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_married,education_secondary,default_no,80,housing_yes,loan_no,contact_unknown,month_may,185,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_divorced,education_primary,default_no,2800,housing_no,loan_no,contact_unknown,month_jun,149,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_single,education_tertiary,default_no,10,housing_no,loan_no,contact_cellular,month_aug,276,8,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,331,housing_no,loan_no,contact_cellular,month_aug,84,4,-1,0,poutcome_unknown,0
age_25_or_above,job_entrepreneur,marital_married,education_secondary,default_no,223,housing_no,loan_yes,contact_cellular,month_aug,103,6,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,0,housing_no,loan_no,contact_cellular,month_may,174,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_tertiary,default_no,35,housing_yes,loan_no,contact_cellular,month_oct,76,1,69,2,poutcome_failure,0
age_below_25,job_admin.,marital_married,education_secondary,default_no,299,housing_yes,loan_no,contact_unknown,month_jun,104,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,240,housing_yes,loan_no,contact_cellular,month_may,259,1,370,2,poutcome_other,0
age_25_or_above,job_management,marital_married,education_unknown,default_no,3534,housing_no,loan_no,contact_cellular,month_nov,216,4,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,223,housing_no,loan_no,contact_cellular,month_aug,92,6,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_divorced,education_secondary,default_no,-194,housing_yes,loan_no,contact_cellular,month_apr,238,2,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_divorced,education_secondary,default_no,1545,housing_no,loan_yes,contact_cellular,month_aug,183,2,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_single,education_secondary,default_no,440,housing_yes,loan_no,contact_cellular,month_may,445,2,345,2,poutcome_failure,0
age_25_or_above,job_management,marital_married,education_primary,default_no,2538,housing_no,loan_yes,contact_telephone,month_jul,485,2,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_married,education_unknown,default_no,337,housing_yes,loan_no,contact_unknown,month_may,85,3,-1,0,poutcome_unknown,0
age_25_or_above,job_retired,marital_married,education_unknown,default_no,-492,housing_no,loan_yes,contact_unknown,month_jul,333,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_single,education_tertiary,default_no,53,housing_no,loan_no,contact_cellular,month_jan,97,2,-1,0,poutcome_unknown,0
age_25_or_above,job_student,marital_single,education_secondary,default_no,91,housing_no,loan_no,contact_telephone,month_dec,157,6,95,37,poutcome_other,0
age_25_or_above,job_blue-collar,marital_single,education_primary,default_no,316,housing_no,loan_no,contact_unknown,month_jun,560,2,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_unknown,default_no,3196,housing_no,loan_no,contact_cellular,month_feb,10,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,2697,housing_yes,loan_no,contact_cellular,month_apr,430,1,-1,0,poutcome_unknown,0
age_25_or_above,job_student,marital_single,education_tertiary,default_no,3,housing_no,loan_no,contact_cellular,month_nov,135,2,148,1,poutcome_other,0
age_25_or_above,job_services,marital_married,education_secondary,default_no,244,housing_no,loan_no,contact_cellular,month_feb,696,2,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_single,education_unknown,default_no,410,housing_no,loan_no,contact_cellular,month_nov,34,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,159,housing_no,loan_no,contact_cellular,month_nov,177,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,6432,housing_yes,loan_no,contact_cellular,month_nov,206,2,119,3,poutcome_other,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,-701,housing_yes,loan_yes,contact_cellular,month_may,531,3,-1,0,poutcome_unknown,0
age_25_or_above,job_housemaid,marital_single,education_primary,default_no,24,housing_no,loan_no,contact_cellular,month_jul,35,2,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,296,housing_no,loan_no,contact_cellular,month_jul,90,2,-1,0,poutcome_unknown,0
age_below_25,job_blue-collar,marital_single,education_secondary,default_no,1,housing_yes,loan_no,contact_cellular,month_may,79,2,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_married,education_secondary,default_no,1965,housing_yes,loan_no,contact_unknown,month_jun,65,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_single,education_tertiary,default_no,501,housing_no,loan_yes,contact_telephone,month_jan,370,4,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,3558,housing_no,loan_no,contact_cellular,month_aug,84,10,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,177,housing_yes,loan_no,contact_cellular,month_apr,62,2,332,3,poutcome_failure,0
age_25_or_above,job_technician,marital_divorced,education_secondary,default_no,204,housing_no,loan_no,contact_cellular,month_aug,134,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,46,housing_yes,loan_no,contact_unknown,month_may,114,2,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_divorced,education_secondary,default_no,2047,housing_yes,loan_no,contact_cellular,month_oct,66,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,810,housing_yes,loan_no,contact_unknown,month_jun,296,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_tertiary,default_no,1914,housing_no,loan_no,contact_cellular,month_aug,94,4,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,56831,housing_no,loan_no,contact_unknown,month_may,243,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,386,housing_no,loan_no,contact_cellular,month_oct,242,1,92,4,poutcome_success,0
age_25_or_above,job_admin.,marital_married,education_primary,default_no,469,housing_yes,loan_no,contact_cellular,month_feb,75,1,264,10,poutcome_other,0
age_25_or_above,job_admin.,marital_married,education_tertiary,default_no,69,housing_no,loan_yes,contact_cellular,month_may,77,2,-1,0,poutcome_unknown,0
age_25_or_above,job_entrepreneur,marital_married,education_tertiary,default_no,-124,housing_yes,loan_no,contact_unknown,month_may,374,5,-1,0,poutcome_unknown,0
age_25_or_above,job_retired,marital_married,education_primary,default_no,600,housing_no,loan_no,contact_cellular,month_aug,99,6,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,3842,housing_no,loan_no,contact_cellular,month_oct,168,1,122,2,poutcome_success,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,-720,housing_yes,loan_yes,contact_unknown,month_may,112,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_single,education_secondary,default_no,1127,housing_yes,loan_no,contact_cellular,month_jul,455,1,-1,0,poutcome_unknown,0
age_below_25,job_student,marital_single,education_secondary,default_no,423,housing_yes,loan_no,contact_unknown,month_may,226,3,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,-59,housing_no,loan_yes,contact_cellular,month_jul,154,3,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,0,housing_yes,loan_yes,contact_cellular,month_may,94,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_married,education_tertiary,default_no,1489,housing_yes,loan_no,contact_unknown,month_may,430,1,-1,0,poutcome_unknown,0
age_25_or_above,job_self-employed,marital_married,education_secondary,default_no,0,housing_no,loan_no,contact_cellular,month_aug,277,4,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1451,housing_yes,loan_no,contact_cellular,month_feb,80,7,80,15,poutcome_failure,0
age_25_or_above,job_blue-collar,marital_married,education_unknown,default_no,452,housing_yes,loan_no,contact_cellular,month_nov,359,2,-1,0,poutcome_unknown,0
age_25_or_above,job_entrepreneur,marital_married,education_secondary,default_no,283,housing_yes,loan_no,contact_unknown,month_may,126,2,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_tertiary,default_no,16,housing_no,loan_no,contact_cellular,month_jul,59,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,973,housing_yes,loan_yes,contact_unknown,month_may,293,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,1257,housing_yes,loan_no,contact_unknown,month_may,109,7,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_married,education_secondary,default_no,-1701,housing_yes,loan_no,contact_unknown,month_may,285,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_single,education_secondary,default_no,567,housing_yes,loan_no,contact_cellular,month_may,275,2,342,4,poutcome_other,0
age_25_or_above,job_technician,marital_married,education_tertiary,default_no,-1,housing_no,loan_no,contact_cellular,month_aug,188,4,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,3310,housing_no,loan_no,contact_cellular,month_sep,367,1,91,4,poutcome_failure,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,115,housing_yes,loan_no,contact_unknown,month_may,78,4,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_tertiary,default_no,321,housing_no,loan_no,contact_cellular,month_aug,227,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,71,housing_no,loan_no,contact_unknown,month_may,180,5,-1,0,poutcome_unknown,0
age_25_or_above,job_unemployed,marital_divorced,education_secondary,default_no,759,housing_no,loan_no,contact_cellular,month_jan,97,1,169,3,poutcome_failure,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,23,housing_yes,loan_yes,contact_cellular,month_feb,150,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_single,education_secondary,default_no,3297,housing_no,loan_no,contact_cellular,month_aug,99,2,-1,0,poutcome_unknown,0
age_25_or_above,job_housemaid,marital_single,education_secondary,default_no,578,housing_no,loan_no,contact_telephone,month_jan,44,1,-1,0,poutcome_unknown,0
age_25_or_above,job_housemaid,marital_married,education_primary,default_no,4279,housing_yes,loan_no,contact_cellular,month_jul,98,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_single,education_secondary,default_no,234,housing_yes,loan_no,contact_cellular,month_may,139,1,345,1,poutcome_other,0
age_25_or_above,job_management,marital_single,education_tertiary,default_no,1137,housing_yes,loan_no,contact_cellular,month_may,26,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_tertiary,default_no,8669,housing_yes,loan_no,contact_telephone,month_apr,5,3,150,6,poutcome_failure,0
age_25_or_above,job_entrepreneur,marital_married,education_primary,default_no,488,housing_yes,loan_no,contact_telephone,month_jul,90,11,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_tertiary,default_no,1077,housing_no,loan_no,contact_cellular,month_aug,200,1,717,4,poutcome_failure,0
age_25_or_above,job_technician,marital_married,education_secondary,default_no,4790,housing_yes,loan_no,contact_cellular,month_apr,137,1,272,2,poutcome_failure,0
age_25_or_above,job_technician,marital_married,education_secondary,default_no,256,housing_yes,loan_no,contact_unknown,month_may,150,4,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,974,housing_yes,loan_no,contact_unknown,month_may,197,2,-1,0,poutcome_unknown,0
age_below_25,job_technician,marital_single,education_unknown,default_no,231,housing_yes,loan_no,contact_cellular,month_may,560,3,367,1,poutcome_other,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,196,housing_yes,loan_no,contact_unknown,month_may,488,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,2002,housing_yes,loan_no,contact_cellular,month_may,172,2,350,1,poutcome_failure,0
age_25_or_above,job_services,marital_married,education_tertiary,default_no,218,housing_yes,loan_no,contact_unknown,month_may,388,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_single,education_secondary,default_no,1011,housing_yes,loan_no,contact_cellular,month_apr,204,3,-1,0,poutcome_unknown,0
age_25_or_above,job_retired,marital_divorced,education_secondary,default_no,2761,housing_no,loan_no,contact_cellular,month_jul,771,1,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_divorced,education_primary,default_no,92,housing_yes,loan_yes,contact_unknown,month_may,118,3,-1,0,poutcome_unknown,0
age_25_or_above,job_self-employed,marital_married,education_tertiary,default_no,10005,housing_yes,loan_no,contact_cellular,month_apr,163,3,271,2,poutcome_failure,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1168,housing_no,loan_no,contact_telephone,month_may,150,5,-1,0,poutcome_unknown,0
